,text,label
990,why was a transfer declined,declined_transfer
1004,How do I go about unlocking a pin?,pin_blocked
1005,"I think something is wrong with your top up.  I've been waiting a little over an hour for this to go through, can you send it through for me?",pending_top_up
1015,When will my top-up happen?,pending_top_up
1025,Can this app take my salary?,receiving_money
1029,I would like to know how exchange rates are calculated when transferring funds.,exchange_rate
1031,Seems like my transfer was declined how come?,declined_transfer
1040,Too many times I entered the incorrect PIN.  How can I get my account unblocked?,pin_blocked
1048,Is there a disposable virtual card option?,get_disposable_virtual_card
1050,I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,failed_transfer
1051,Do you have any age limit?,age_limit
1052,Where is my top-up verification code?,verify_top_up
1057,"I have the funds, why can I not use my top-up?",top_up_failed
1059,What are disposable virtual cards?,get_disposable_virtual_card
1061,Can you tell me what are disposable cards for?,get_disposable_virtual_card
1065,Why would my transfer be declined?,declined_transfer
1067,How do I get unblocked?,pin_blocked
1069,Im trying to top up my card but it's still pending and it's been an hour. Is there any way to make it go through faster? Do I not have enough?,pending_top_up
1070,Can I receive my salary with this in another currency?,receiving_money
1076,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,failed_transfer
1079,Can you tell me about these disposable virtual cards?,get_disposable_virtual_card
1081,Is there a certain age I need to be?,age_limit
1084,Why hasn't my transfer gone through,failed_transfer
1089,If I top up using a European card is there a charge?,top_up_by_card_charge
1093,Please help me unblock my pin which I put the wrong one too many times.,pin_blocked
1100,My card was stolen,lost_or_stolen_card
1101,How do I use the disposable cards?,get_disposable_virtual_card
1115,Please can i get a disposable virtual card as well?,get_disposable_virtual_card
1116,My transfer didn't complete. Why can't I access funds?,failed_transfer
1117,why do you verify the top up,verify_top_up
1120,What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,failed_transfer
1128,I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,failed_transfer
1130,"I desperately need to top-up my card, so why is it being declined? Can you solve this for me? I need to use my card immediately!",top_up_failed
1131,Where Is the top up verification code found?,verify_top_up
1132,I want to get a Visa,visa_or_mastercard
1133,I would like to know what exchange rates you use?,exchange_rate
1135,Is it possible to get a disposable virtual card as well?,get_disposable_virtual_card
1167,Please help me.  My card is missing.,lost_or_stolen_card
1177,How long does a top-up take to go through?,pending_top_up
1181,Are you going to charge me to top up my card?,top_up_by_card_charge
1188,What steps do I take to unblock my PIN?,pin_blocked
1192,"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",failed_transfer
1194,Why isn't my topup working?,top_up_failed
1198,what currencies can I receive my salary in with this?,receiving_money
1199,How do I go about verifying the top-up card?,verify_top_up
1200,"Sort your top up out please! It's been pending since an hour already, can you please make this go through asap I really need the money",pending_top_up
1206,"I did a bank transfer to top up, but the money is not available.",top_up_failed
1207,What does it mean if my top-up has not gone through?,pending_top_up
1211,How do the foreign exchange rates work?,exchange_rate
1216,"I tried topping up my account but it failed, can you help me?",top_up_failed
1223,I don't have any idea what's going on but all of my transfers keep getting declined. I have double-checked over all of my recipient names and they are correct.,declined_transfer
1225,What does the decline message mean,declined_transfer
1227,"On a card top-up, where can I verify?",verify_top_up
1232,What can I do with a disposable virtual card?,get_disposable_virtual_card
1233,Is it ok for a friend to send me money?,receiving_money
1238,Can I transfer my paycheck to the account?,receiving_money
1239,"Something is wrong with the top up! I'm a regular customer and use your service all the time, usually this works but now it just shows up as pending",pending_top_up
1246,When will my top up be approved?,pending_top_up
1255,I tried to top up but the app rejected it.,top_up_failed
1260,Is there a top-up fee if you add money in USD?,top_up_by_card_charge
1261,What fees to you have for top ups?,top_up_by_card_charge
1262,"It is still pending, I am still waiting. Your system just shows my top-up as pending. What is happening?",pending_top_up
1264,Will you tell me how I am supposed to use the disposable cards?,get_disposable_virtual_card
1276,Problems with my top up,top_up_failed
1297,Is there a disposable virtual card?,get_disposable_virtual_card
1304,I want to know your exchange rates.,exchange_rate
1308,Can I unblock my PIN in the app?,pin_blocked
1314,How can my boss pay me directly to the card?,receiving_money
1319,Why can't I topup my account?,top_up_failed
1322,How can disposable cards be used?,get_disposable_virtual_card
1328,Can I transfer my payroll to the bank?,receiving_money
1334,How are exchange rates calculated at this bank?,exchange_rate
1341,My transfer was rejected,declined_transfer
1350,Will I get a Visa card or Mastercard?,visa_or_mastercard
1360,My top-up was declined,top_up_failed
1368,How old can one use your service?,age_limit
1388,What is my money worth in other countries?,exchange_rate
1392,Would I get a Visa or Mastercard?,visa_or_mastercard
1394,"I can't make any transfers, they won't go through, the details are correct as I checked them.  Can you look in to this please?",declined_transfer
1398,Do you charge if I use a European bank card for top up?,top_up_by_card_charge
1415,How do I get selected for a visa card?,visa_or_mastercard
1417,"Hello, I'm a brand new customer and tried topping up for the first time today. It has been pending for half an hour and doesn't seem to be working. Please resolve this.",pending_top_up
1430,We want to start a college fund for my daughter.,age_limit
1449,I tried to transfer money but it didn't go through,failed_transfer
1457,Can you unblock my blocked pin?,pin_blocked
1477,I tried my PIN too many times and now my card won't work!,pin_blocked
1478,"I just topped up, and the app denied it.",top_up_failed
1487,I have tried a couple of times to make a purchase and my card keeps getting declined. Why do you keep denying my transfers? I have already tried a couple of times and it's not working.,declined_transfer
1488,Can you please explain why my transfer failed?,failed_transfer
1491,What went wrong when I tried to do my transfer?,failed_transfer
1507,Is there a charge for topping up by card?,top_up_by_card_charge
1513,Why didn't this transfer work?,failed_transfer
1518,I topped off my card is that something you will charge me for?,top_up_by_card_charge
1529,Please help me find my top-up verification code,verify_top_up
1539,Can I use app to unblock my card?,pin_blocked
1544,What foreign exchange rate will I get?,exchange_rate
1546,What about my children?,age_limit
1552,Is USD free to top up with a US card?,top_up_by_card_charge
1554,What age do you have to be?,age_limit
1557,Why are my transfers and purchases keep getting declined?,declined_transfer
1559,Do you only use Visa or do you have Mastercard too?,visa_or_mastercard
1564,Will you charge me if I top up by card?,top_up_by_card_charge
1566,Are there virtual disposable cards?,get_disposable_virtual_card
1573,Why was my transfer request decline?,declined_transfer
1574,Can my daughter make an account?,age_limit
1578,How do you determine exchange rates?,exchange_rate
1588,What is the source of your exchange rates?,exchange_rate
1598,I tried to buy something over the Internet yesterday and got a declined error. I tried again today and got the same message. What is the issue?,declined_transfer
1604,Do I need to verify my top-up?,verify_top_up
1613,If I want my son to have his own account is that possible?,age_limit
1621,Why is my card being declined when I try to do a top-up? How can this be immediately resolved?,top_up_failed
1636,Do I need a disposable card?,get_disposable_virtual_card
1641,How old do you need to be to use the banks services?,age_limit
1644,Please explain the exchange rates.,exchange_rate
1645,Shopping on line I was declined when trying to buy something.,declined_transfer
1650,How can I tell what foreign exchange rate I will get?,exchange_rate
1657,"Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",failed_transfer
1665,I entered in the wrong PIN.  Please help me unlock my account.,pin_blocked
1666,Where is the top-up card verification code?,verify_top_up
1671,How old do my kids need to be to use your service?,age_limit
1686,My bag got stolen with all my cards. Can you please cancel my card and send a new one?,lost_or_stolen_card
1691,Do I need to convert my currency from GBP before transferring?,receiving_money
1693,I can't get the top-up to work! What's going on here.,top_up_failed
1695,How do I order a disposable virtual card?,get_disposable_virtual_card
1700,Can I obtained a Visa Card,visa_or_mastercard
1708,why do i have a failed transfer,failed_transfer
1717,"My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",pending_top_up
1724,how should i add money to my card,top_up_by_card_charge
1743,How to receive transfers from my employer when I get paid in GBP?,receiving_money
1745,Can I have a friend send money directly to me?,receiving_money
1749,How does a disposable virtual card work?,get_disposable_virtual_card
1765,What is the charge for using a Top up card in the US?,top_up_by_card_charge
1768,Is there an age limit to get an account?,age_limit
1782,Where can I find the verification code for a top-up?,verify_top_up
1784,It says the transfer wasn't accepted.,declined_transfer
1788,I have a problem with a transfer. It didn't work. Can you tell me why?,declined_transfer
1804,What is the verification process for my card?,verify_top_up
1809,Do you have to be 18 to make an account?,age_limit
1814,Can I open up an account for my child?,age_limit
1826,Why can't I make a transfer?,failed_transfer
1835,I have no idea why but my transfers keep getting declined. I have double checked all the recipient details several times already and they're definitely correct.,declined_transfer
1837,Why do I need to verify the top-up?,verify_top_up
1846,What are the requirements to open an account for a minor?,age_limit
1847,Can I open an account for my children?,age_limit
1849,How can correct Top up with the app to work correctly?,top_up_failed
1851,I've lost my card. What can I do about that?,lost_or_stolen_card
1863,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",failed_transfer
1870,Can my friend send me money if it is not in US dollars?,receiving_money
1876,What is the top up code for?,verify_top_up
1882,"My friend wants to send me money, can she?",receiving_money
1883,Can I choose my Visa or Mastercard?,visa_or_mastercard
1890,At what age can a person open an account?,age_limit
1893,Is there a reason my top-up has not gone through?,pending_top_up
1907,How do you calculate exchange rates?,exchange_rate
1908,Why has my top up failed?,top_up_failed
1926,How do I know what the exchange rate will be when I make an exchange.,exchange_rate
1927,Help!  My card is stolen.,lost_or_stolen_card
1956,I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,top_up_failed
1972,How can I report that my card was stolen? I made a police report first.,lost_or_stolen_card
1973,Can I get a Visa or does it have to be something else.,visa_or_mastercard
1975,Can I choose between Visa and Mastercard?,visa_or_mastercard
1976,May I get an account for my daughter?,age_limit
2000,Can I get a Visa from you?,visa_or_mastercard
2006,Do i need to verify my top up?,verify_top_up
2009,I need to get visa and mastercard,visa_or_mastercard
2019,I need help finding the verification code on the top up card.,verify_top_up
2021,Why does my card continually get declined? I thought I had enough money in there but I've tried several times now and it still isn't working.,declined_transfer
2052,My card was stolen. What do I need to do?,lost_or_stolen_card
2055,My top-up hasn't happened yet.,pending_top_up
2059,Would you give me a mastercard and visa?,visa_or_mastercard
2063,"My card couldn't complete a transfer, why?",failed_transfer
2072,I am having trouble finding the top-up card verification code.,verify_top_up
2073,"I just tried to top-up and now I'm getting an additional verification message, why?",verify_top_up
2077,The app has rejected my top up.,top_up_failed
2080,Says that my top-up is incomplete?,pending_top_up
2087,Verifying the top-up seems like a hassle.,verify_top_up
2100,What age do you have to be to open an account?,age_limit
2106,How do you do exchanges?,exchange_rate
2107,I would like to receive my salary in a different currency. How does that work?,receiving_money
2114,What is the first step that I should take after my card has been stolen?,lost_or_stolen_card
2119,Are visa and mastercard accepted,visa_or_mastercard
2136,I don't think my top up worked,top_up_failed
2141,"I am blocked now because I entered the wrong pin, need help.",pin_blocked
2147,I cannot use my PIN.,pin_blocked
2158,When I add money to my international card do you charge a fee to do so?,top_up_by_card_charge
2165,What was the issue with my topping up?,top_up_failed
2167,Why has my top-up not worked?,top_up_failed
2172,Will you assess me more fees if I top up with an international card?,top_up_by_card_charge
2178,"Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.",top_up_failed
2179,I am travelling and I was wondering what your exchange rates are,exchange_rate
2197,Is the exchange rate the same on weekends as the weekdays?,exchange_rate
2206,The app says my transfer failed,failed_transfer
2214,Where do I unblock my PIN?,pin_blocked
2231,What is the process to create a disposable virtual card?,get_disposable_virtual_card
2237,How can people transfer money to me?,receiving_money
2254,"Hello, there was an error while attempting top-up with my card this morning. I was able to use the card two days ago with no issues. Could you please assist?",top_up_failed
2259,I would like to get both Mastercard and Visa card from you if that's possible.,visa_or_mastercard
2261,I'm interested in what your exchange rates are based on.,exchange_rate
2264,Are there any charges for top ups?,top_up_by_card_charge
2275,Will my card be a MasterCard or a Visa?,visa_or_mastercard
2286,Please explain how I use the disposable cards?,get_disposable_virtual_card
2289,"help, lost my card",lost_or_stolen_card
2290,I think my top up is still pending?,pending_top_up
2294,How can you transfer my salary to my correct currency?,receiving_money
2297,I believe that my transfer hasn't gone through.,failed_transfer
2301,Does the top-up need verified?,verify_top_up
2309,Does it cost money to top up?,top_up_by_card_charge
2324,I think my wallet fell out on the Tube today! I realized as soon as I got to my desk. How do I cut off the card?,lost_or_stolen_card
2332,Will the card be a Mastercard or a Visa?,visa_or_mastercard
2335,How's the exchange rate looking right now?,exchange_rate
2356,Is there a way to reset my PIN?,pin_blocked
2377,How old does my daughter need to be to have her own account?,age_limit
2381,Is there a limit for age?,age_limit
2384,I did a transfer earlier but see that it failed to go through.,failed_transfer
2412,I entered my pin wrong  too many times.,pin_blocked
2422,Can my 8 year old grandson open an account at the bank?,age_limit
2424,Is there a fee for european bank cards?,top_up_by_card_charge
2425,I can't input my pin again.,pin_blocked
2429,"On my transfer there was a ""decline"" message",declined_transfer
2440,Why should I verify the top-up?,verify_top_up
2444,"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?",top_up_failed
2454,I attempted to enter my pin to many times.,pin_blocked
2456,"How come my top-up didn't go through instantly, like it usually does?",pending_top_up
2460,Is it free for top ups?,top_up_by_card_charge
2462,Is there an age limit to open an account,age_limit
2472,Do I need to add my salary?,receiving_money
2475,How much does it cost to top up a US-issued card?,top_up_by_card_charge
2483,How can get a Visa card?,visa_or_mastercard
2492,What is the fee for topping up a US card?,top_up_by_card_charge
2494,How long does it take for a top-up?,pending_top_up
2495,Will there be any fees for top ups?,top_up_by_card_charge
2499,is there a reason i need to verify top up,verify_top_up
2501,"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",failed_transfer
2504,"After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?",pin_blocked
2510,Do you supply both Visa and Mastercard?,visa_or_mastercard
2522,Is the exchange rate current?,exchange_rate
2524,"If I can, I would like to get both Mastercard and Visa from you.",visa_or_mastercard
2527,My top-up failed to go through.,top_up_failed
2528,"I was blocked by using the wrong pin too many times, can you help me?",pin_blocked
2549,My topping up didn't go through.,top_up_failed
2553,What do I do to unblock my PIN?,pin_blocked
2554,Mastercard is preferred to me.,visa_or_mastercard
2574,Am I allowed to get an account for my daughter?,age_limit
2583,Tell me your opinion on the exchange rate.,exchange_rate
2585,"I just want to top-up, why do I need to verify anything?",verify_top_up
2598,Does it matter which card I use,visa_or_mastercard
2608,I need to know what foreign exchange rate I can get.,exchange_rate
2626,I hope to get a Visa card,visa_or_mastercard
2630,What are the uses for disposable cards?,get_disposable_virtual_card
2632,Do I need to do anything special for my friend to send money to my account?,receiving_money
2644,Can you show me how to verify the top-up card?,verify_top_up
2645,Is there a charge for top-ups?,top_up_by_card_charge
2656,How can I get disposable virtual cards?,get_disposable_virtual_card
2670,Tell my why my top-up is pending.,pending_top_up
2679,How can I unblock my PIN?,pin_blocked
2682,Can I make an account for my kids?,age_limit
2692,"Hey, I attempted to top up my card today and for some reason it didn't work. When I did it the other way it worked just fine. Could you help me figure out why this is happening please?",top_up_failed
2695,Whats the minimum age to have an account,age_limit
2696,I don't know why my credit card was declined while I was trying to top-up. Was it something on my end or was there something wrong with the top-up function?,top_up_failed
2701,I can't find my card!  What should I do?,lost_or_stolen_card
2705,Do you know how I can verify that I did a top-up to my card?,verify_top_up
2706,disposable virtual card can be ordered where?,get_disposable_virtual_card
2709,Can I use my salary for this?,receiving_money
2711,I tried to top-up but it got denied.,top_up_failed
2723,How do I verify the top-up card?,verify_top_up
2724,How long does it take for a top up to be approved?,pending_top_up
2726,The transfer that I was trying to complete was declined. What was the cause?,declined_transfer
2727,Can you tell me why my pop-up is still pending?,pending_top_up
2729,How many years old do I have to be?,age_limit
2730,is it just visa or can i also use mastercard?,visa_or_mastercard
2737,Do I have to verify the top-up?,verify_top_up
2748,What are the fees for using a European bank card?,top_up_by_card_charge
2754,I can't find my card! Can you help?,lost_or_stolen_card
2755,how long should i expect to wait when i add money,pending_top_up
2762,When will my top-up be completed?,pending_top_up
2764,It looks like my top up didn't work.  Why?,top_up_failed
2774,What can I do to verify my card?,verify_top_up
2780,I have a top-up that's still pending and wanted to know about it.,pending_top_up
2785,I would like to get both a Visa and MasterCard?,visa_or_mastercard
2790,Is there a fee for topping up a card?,top_up_by_card_charge
2802,Where can I get your exchange rates from?,exchange_rate
2804,Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
2806,I would prefer a Mastercard.,visa_or_mastercard
2810,I forgot my PIN and now it is blocked.,pin_blocked
2812,How's the exchange rate?,exchange_rate
2817,I am trying to make a transfer to a different account but they keep getting declined. I have double checked all the details and the information is correct.,declined_transfer
2819,I would like to know more about what a disposable virtual card is?,get_disposable_virtual_card
2824,"While doing a transfer, it says declined.",declined_transfer
2826,can I be charged for topping up by card,top_up_by_card_charge
2835,"Hello, I am a new customer, and just tried topping up for the first time. According to your information, the transaction should be instant - why does it still show as pending?",pending_top_up
2838,"I need to deposit my virtual card, how do i do that.",get_disposable_virtual_card
2843,Help me verify the card used on a top-up.,verify_top_up
2844,How are foreign exchange rates determined?,exchange_rate
2847,How do I verify my top up?,verify_top_up
2855,I have kids and I'm curious at what age could they start to use your service.,age_limit
2861,Will I be charged any fees if I want to add money with an international card?,top_up_by_card_charge
2862,Tell me why my topup wouldn't go through?,top_up_failed
2866,I forgot my pin and am blocked now. Can I reset it somewhere?,pin_blocked
2873,My top-up has not posted.,pending_top_up
2876,Is there a reason that my transfer failed?,failed_transfer
